word,log_freq,entropy,entropy_targeted,rounds,rounds_targeted
abris,0.0,5.319924636748191,4.799255062674885,3.0,
absey,0.0,5.009106910830349,4.751022102211187,4.0,
absit,0.0,4.934260510394618,4.811231961208643,4.0,
abuna,1.11,3.980819874007231,3.804387189293277,4.0,
abune,1.18,4.812091444574548,4.913282875709502,4.0,
abura,0.0,4.121880832414131,3.9944744687477,3.0,
aburn,0.0,4.573355568507061,4.688954790041426,4.0,
abuse,4.66,5.0202209364498085,4.972120749558895,4.0,3.0
abuts,2.27,4.949692030868254,4.539119300473982,3.0,
abuzz,2.3,2.852490398117381,2.726788472820992,4.0,
abyes,0.0,5.148655406358015,4.670608258833588,4.0,
abysm,0.0,4.295251502535346,4.11828579966577,4.0,
abyss,3.4,4.165220854636199,3.630127541713482,4.0,4.0
acais,0.0,4.814688564506609,4.311734099976342,4.0,
acara,1.84,3.677756398180122,3.702282146877584,4.0,
acari,1.79,4.420649405984424,4.435552069779915,4.0,
accas,0.0,3.894895728689488,3.395316637808942,5.0,
accha,1.18,3.0796279997605995,3.0548098126486023,4.0,
accoy,0.0,3.826278179727289,3.905532857945296,4.0,
accra,3.04,3.546251645880374,3.5664500690457106,4.0,
acedy,0.0,4.609293968487325,4.665473642521689,4.0,
acene,0.0,4.592778691334456,4.846986328889189,4.0,
acerb,0.0,4.699948982366347,4.941742690483404,4.0,
acers,1.46,5.505050204963988,5.256088383885666,4.0,
aceta,0.0,4.485374667858424,4.54042836943919,4.0,
achar,1.49,4.038091460542992,4.201755209571673,4.0,
ached,2.41,4.587809348544436,4.717446327593521,4.0,
acher,1.62,4.841163512410146,5.073085633477088,4.0,
aches,3.28,5.168476126571617,4.833131349069812,3.0,
achey,1.57,4.570765745733701,4.680398384230743,4.0,
achoo,1.7,3.807731213538672,3.8688748239005695,4.0,
acids,3.85,5.0716317904611286,4.623792377894007,4.0,
acidy,0.0,4.473384160406007,4.496343886314164,4.0,
acies,0.0,5.620779560255649,5.249325579023101,3.0,
acing,2.02,4.411031622003099,4.545774926896602,4.0,
acini,1.12,4.049559929617337,4.094663314727027,4.0,
ackee,1.6,4.322306540151625,4.339141973721883,4.0,
acker,2.48,4.820755758180149,4.8631505128970405,4.0,
acmes,0.0,5.32186835226855,4.840412151717866,3.0,
acmic,0.0,3.7382807261915545,3.721689380321324,3.0,
acned,0.0,4.951372316603489,5.05139380274012,3.0,
acnes,1.66,5.529589990134792,5.159276605650285,4.0,
acock,1.08,3.6547494119970776,3.726676247541212,4.0,
acoel,0.0,5.183621316802529,5.393048868240111,4.0,
acold,0.0,4.728298824194729,4.857925240216982,3.0,
acone,0.0,5.131454628265922,5.340950257869249,4.0,
acorn,3.08,4.914964212315302,5.155276155390064,4.0,3.0
acral,1.41,4.408328829928965,4.525221994169663,5.0,
acred,0.0,5.136288300109718,5.249821092974718,3.0,
acres,4.17,5.711395576624166,5.3587809683676335,3.0,
acrid,2.37,4.879719303048852,4.915216004139993,3.0,3.0
acron,1.31,4.942368900264895,5.10165519892629,4.0,
acros,1.64,5.412054179563181,5.0341129053896285,4.0,
acryl,1.24,4.570504416765045,4.818723577987663,4.0,
actas,1.66,4.685377425822998,4.254390457659656,3.0,
acted,4.28,4.927282665660301,5.1072988138812345,3.0,
actin,3.14,4.764818884808334,4.964078332935851,3.0,
acton,2.97,4.752248232716552,4.965460252849056,4.0,
actor,4.65,4.921920226339648,5.21665445996281,4.0,3.0
actus,1.97,4.986705109054901,4.651637587471408,3.0,
acute,4.0,4.959792909973189,5.236593164102714,4.0,3.0
acyls,0.0,4.8777026678980455,4.613498633660571,4.0,
adage,2.95,4.341083321458718,4.349542182246304,4.0,3.0
adapt,3.98,4.099192203458475,4.130771078289691,4.0,4.0
adats,1.05,4.772565495503714,4.271359024848585,6.0,
adawn,0.0,3.775202019392734,3.731611657585547,4.0,
adaws,0.0,4.243321710062791,3.664319203629887,4.0,
adays,1.61,4.460546848826107,3.8855726653844944,4.0,
adbot,0.0,4.496772857136033,4.58846489891828,3.0,
addas,0.0,3.970768205136285,3.2999683008268,4.0,
addax,1.33,2.7658925783493937,2.535927763274844,4.0,
added,5.16,3.5381331638280664,3.503795596519925,4.0,
adder,2.69,4.449898141254643,4.484776270757072,3.0,
addin,1.62,4.036829754002605,3.9819466157752137,4.0,
addio,1.6,4.089251581549418,3.904412317905982,4.0,
addle,1.69,4.350343029664578,4.487545546528797,3.0,
addra,0.0,3.610822891477167,3.450413795255032,4.0,
adead,0.0,3.818772041248101,3.6587923430313687,4.0,
adeem,0.0,4.421894496962975,4.368282009383918,3.0,
adept,3.33,4.77321288427399,4.917918330624444,4.0,3.0
adhan,1.68,3.925911908824459,3.845839562695452,4.0,
adhoc,1.92,4.190216057403139,4.270730014377863,4.0,
adieu,2.83,4.969656336803133,4.879188954960185,3.0,
adios,2.68,5.3552061031982685,4.779091576395176,4.0,
adits,1.4,5.307236992852419,4.878932392373724,4.0,
adlib,1.76,4.495233471087853,4.445554970641806,4.0,
adman,1.51,4.058789063626079,3.838708449646747,4.0,
admen,1.11,4.894921526488606,4.808977617483874,3.0,
admin,3.92,4.597966272683779,4.450676616138569,4.0,4.0
admit,4.58,4.637783263574074,4.617513993626193,4.0,3.0
admix,0.0,3.876843650705762,3.6390851956672994,4.0,
adnex,0.0,4.3860758920777805,4.333311444700692,4.0,
adobe,3.53,4.826587873052527,4.8395074217359735,4.0,4.0
adobo,2.14,3.870017045324357,3.736790207851132,4.0,
adoon,0.0,4.218152524205152,4.181016937764352,4.0,
adopt,4.19,4.642489185482925,4.735950884427019,4.0,3.0
adorb,0.0,4.611842278161536,4.652973604783646,4.0,
adore,3.7,5.310267329068727,5.434850993952366,3.0,3.0
adorn,3.01,4.957505604128701,5.049962063267981,5.0,3.0
adown,1.59,4.306893114245289,4.320013296890894,4.0,
adoze,0.0,4.457269050771087,4.405278462873427,4.0,
adrad,0.0,3.784227995460045,3.62429045541776,3.0,
adraw,0.0,3.973812714467991,3.8708600946156753,4.0,
adred,0.0,4.5792952455160805,4.575847533560008,3.0,
adret,0.0,5.334000740503245,5.496997322918142,3.0,
adrip,0.0,4.770773869848112,4.739836685261306,4.0,
adsum,0.0,4.5685905776212286,4.232580636917582,4.0,
aduki,0.0,4.2877440471447645,3.991395205033967,5.0,
adult,4.8,4.652153746448659,4.879185892072014,4.0,3.0
adunc,0.0,4.329138485391371,4.451219497303208,4.0,
adust,0.0,4.843764185838023,4.853800458455151,4.0,
advew,0.0,4.000933350021979,4.044559974707622,4.0,
advts,0.0,4.582283484781422,4.206479060087828,5.0,
adyta,0.0,4.015096962943549,3.885925595158441,3.0,
adyts,0.0,4.91152763403863,4.51711929517372,4.0,
adzed,0.0,3.669109120486429,3.5429605827902284,4.0,
adzes,1.46,4.843331638434782,4.240396675263078,5.0,
aecia,0.0,4.671614147526413,4.523252783617167,4.0,
aedes,2.47,5.226873840470425,4.731246335712184,4.0,
aeger,0.0,4.75405725866702,4.849325460198762,4.0,
aegis,3.06,5.53051091116852,5.011306641382873,4.0,
aeons,2.24,5.843103171761869,5.395126364845705,4.0,
aerie,2.17,5.221525355436904,5.253475595913562,3.0,
aeros,1.63,6.0034604932341855,5.529510914687138,2.0,
aesir,1.77,5.759303449647128,5.622417910674684,3.0,
aevum,0.0,4.314724262865235,4.2792396918619175,4.0,
afald,0.0,3.9286851919771726,3.93230007821933,5.0,
afanc,0.0,3.7139700273234912,3.8586817150394106,4.0,
afara,0.0,3.420050985304235,3.3768802532084736,5.0,
afars,1.04,4.588927151118607,4.147290045595423,5.0,
afear,0.0,4.3664436908696205,4.4583226694937625,4.0,
affix,2.63,2.916256823087243,2.870024995686363,4.0,3.0
affly,0.0,3.428339590276225,3.5425271349524063,5.0,
afion,0.0,4.5781412906942585,4.625296477313749,4.0,
afire,2.46,5.038722898575023,5.248637269328015,4.0,4.0
afizz,0.0,2.9297091908901245,2.861797574086576,5.0,
aflaj,0.0,3.264396584496488,3.144899320986086,4.0,
aflap,0.0,3.767956065565355,3.735326159339453,4.0,
aflow,0.0,4.035896096435754,4.106659930765091,4.0,
afoam,0.0,3.8650728982543567,3.703407826288694,4.0,
afoot,2.89,3.9655976508731614,4.134119577351672,4.0,3.0
afore,2.42,5.015197752670895,5.2088325440618615,4.0,
afoul,2.63,4.395526912616476,4.5205310904710325,4.0,4.0
afret,0.0,5.059597569392999,5.288201598768285,3.0,
afrit,0.0,4.753630221302032,4.961725402745024,4.0,
afros,1.79,5.166638348986555,4.741959283531172,4.0,
after,6.11,4.932184108500291,5.142562091002882,3.0,3.0
aftos,0.0,4.973834872452235,4.594397945667356,4.0,
again,5.7,4.249928556041256,4.184570176297049,4.0,3.0
agals,0.0,4.645184741486749,4.182163894194073,3.0,
agama,1.98,3.22045790843752,2.9728730565376904,4.0,
agami,1.1,3.9651724815000806,3.710538009295341,5.0,
agamy,0.0,3.7860432416758494,3.634770461064941,5.0,
agape,2.65,4.305712166258376,4.296270224989013,5.0,4.0
agars,0.0,4.74024936033744,4.2616488915740485,4.0,
agasp,0.0,4.135074230805217,3.9471804928667376,3.0,
agast,0.0,4.393251049419667,4.371790468228996,4.0,
agate,2.81,4.550465040308257,4.653317652669812,4.0,3.0
agaty,0.0,4.033674199229821,4.034529661906189,4.0,
agave,2.74,3.905057887174308,3.971225668037984,5.0,
agaze,0.0,3.805884097341196,3.737355881115545,5.0,
agbas,0.0,4.25886464257337,3.634876286103156,5.0,
agene,0.0,4.488820011216611,4.626090759904084,4.0,
agent,4.81,4.851057778727824,5.087045141930308,4.0,3.0
agers,2.21,5.412990596734978,5.077448556488788,4.0,
aggag,0.0,2.454136257428648,2.341061690853438,5.0,
agger,2.29,4.273753591391902,4.360646813313685,4.0,
aggie,2.85,4.228273071543447,4.275473578518798,4.0,
aggri,0.0,3.9219241306419854,3.904440326748599,3.0,
aggro,2.46,3.961744657037433,4.004864265952273,4.0,
aggry,0.0,3.735438489783753,3.81603852391685,4.0,
aghas,0.0,4.257870260829892,3.698137284782744,5.0,
agidi,0.0,3.805082029735584,3.666334301612824,5.0,
agila,1.33,4.251196264590172,4.156254905472894,4.0,
agile,3.41,5.0838684426453336,5.268849825748906,4.0,3.0
aging,4.04,3.8361230153023103,3.844503548590936,4.0,4.0
agios,1.99,5.213745058756392,4.6930964225591,4.0,
agism,0.0,4.680794681135112,4.494462132942363,4.0,
agist,0.0,4.92801525665548,4.976842475741578,4.0,
agita,1.39,4.249305437455614,4.159413662776053,4.0,
aglee,0.0,4.634077932932614,4.740036824036774,4.0,
aglet,1.32,5.042668755515376,5.259465023473622,3.0,
agley,0.0,4.86269024560074,4.875204678790463,4.0,
agloo,0.0,4.091705448769486,4.03906786824347,4.0,
aglow,2.21,4.191788881928391,4.233731480654306,4.0,4.0
aglus,0.0,4.935879188608688,4.470958791654544,4.0,
agmas,0.0,4.393418691159126,3.689113027165885,4.0,
agoge,1.07,4.224197365694701,4.28931839416997,4.0,
agogo,1.39,3.2643465759849697,3.2036215980053533,5.0,
agone,1.56,5.026652024053256,5.118691149693251,4.0,
agons,0.0,5.14757619750559,4.707332620879931,4.0,
agony,3.6,4.545782387559293,4.5812387859893,4.0,4.0
agood,1.69,3.990929464902501,3.899089486078079,4.0,
agora,2.72,4.355197427592726,4.25863175645887,4.0,
agree,4.97,4.7914743022587984,4.866890498423766,3.0,2.0
agria,1.14,4.407009962567577,4.210166027922484,4.0,
agrin,1.14,4.846553098226428,4.88253139526294,3.0,
agros,1.22,5.322366837746611,4.858225897049011,4.0,
agrum,0.0,4.391373329154129,4.361520968216109,4.0,
agued,0.0,4.7107910201975605,4.713360176063754,4.0,
agues,0.0,5.306042022101472,4.837160231751785,4.0,
aguey,0.0,4.68600310592165,4.662976686111713,4.0,
aguna,0.0,3.988103709472347,3.833563751472804,4.0,
agush,0.0,4.41566039773786,4.409019743241629,4.0,
aguti,0.0,4.502465118922055,4.4839622100544725,4.0,
ahead,5.01,4.384501986608036,4.326574845527687,3.0,3.0
aheap,0.0,4.252048927345115,4.25945972539104,4.0,
ahent,0.0,4.961682571949,5.288300311806504,4.0,
ahigh,1.06,3.675056828319776,3.809878156981089,5.0,
ahind,0.0,4.678227530271676,4.741751457775646,4.0,
ahing,0.0,4.420700556017184,4.548523250472243,5.0,
ahint,0.0,4.808132656242094,5.089331463456485,3.0,
ahold,2.86,4.732506017331635,4.84661439053314,4.0,
ahole,1.62,5.169519486029874,5.409858349353006,4.0,
ahull,0.0,3.893086377661648,4.16036711662356,5.0,
ahuru,0.0,3.8700473620628175,4.022964075018531,5.0,
aidas,0.0,4.957462686542615,4.255118837405592,4.0,
aided,3.74,4.555821213961886,4.471661087631199,4.0,
aider,1.94,5.415081101251956,5.401911579147158,3.0,3.0
aides,3.41,5.747388100469568,5.195460612812209,3.0,
aidoi,0.0,4.266022696340054,4.032016857189389,4.0,
aidos,0.0,5.451956736455433,4.828260950570379,4.0,
aiery,0.0,5.298375435038127,5.339594194080882,4.0,
aigas,0.0,4.796313962596948,4.16405986232911,4.0,
aight,2.64,4.485831596567564,4.643844658967333,4.0,
ailed,1.64,5.380238965824406,5.354779760722181,3.0,
aimag,0.0,4.127040968204233,3.877562092800845,4.0,
aimak,0.0,4.132426678888646,3.7674149933092416,3.0,
aimed,4.25,5.140969932827553,4.969037230451033,3.0,
aimer,2.06,5.390062096099725,5.304159618248796,3.0,
ainee,0.0,5.08653432104122,5.081960899331087,3.0,
ainga,0.0,4.309966330967082,4.070562892773107,4.0,
aioli,2.31,4.492203597881829,4.412742037307046,4.0,
aired,3.85,5.531973953625935,5.475034752063072,3.0,
airer,1.01,4.979236950226161,5.012664214110919,3.0,
airns,0.0,5.732554909296115,5.28039900946163,4.0,
airth,1.36,5.059082381113449,5.225907965806676,3.0,
airts,0.0,5.7773928851047325,5.368961977947478,2.0,
aisle,3.72,5.718470468995712,5.635641642534596,3.0,3.0
aitch,1.64,4.561319919850624,4.846217450246981,4.0,
aitus,0.0,5.402763665059682,4.918090832722297,3.0,
aiver,0.0,4.978349381099175,5.032214212152852,4.0,
aixes,0.0,5.159393870295238,4.602634489272361,4.0,
aiyah,1.05,4.146920819258707,4.108426759844471,4.0,
aiyee,0.0,4.793928806290832,4.789173048854185,3.0,
aiyoh,0.0,4.633426395978894,4.687815026912972,4.0,
aiyoo,0.0,4.2643990203178666,4.138665256340971,4.0,
aizle,0.0,4.787469227989119,4.824729910284743,4.0,
ajies,0.0,5.153145498879748,4.6117738454890045,3.0,
ajiva,0.0,3.228348292217204,3.0110147313459312,4.0,
ajuga,1.15,3.288590251205054,3.060867587477366,5.0,
ajupa,0.0,3.392294168317169,3.095606516250505,4.0,
ajwan,0.0,3.2465789535965395,3.0963471695960685,4.0,
akara,1.5,3.572199007659872,3.3710496185964947,4.0,
akees,0.0,4.951093590193529,4.403994502100899,4.0,
akela,1.86,4.374985101378488,4.216730520910703,4.0,
akene,0.0,4.489622991335569,4.5176439310595065,5.0,
aking,1.95,4.308774736056488,4.223141210399417,5.0,
akita,2.49,4.246052406640012,4.028577632087255,3.0,
akkas,0.0,3.761902578891072,2.986931829305397,5.0,
akker,1.34,4.241907660333478,4.155475583075988,4.0,
akoia,0.0,4.2787594071629576,3.903942368684553,4.0,
akoja,0.0,3.443702803974124,3.056111048168469,4.0,
akoya,1.61,3.941277690313041,3.641218373796616,4.0,
aksed,1.02,5.043473486543016,4.703729738347088,2.0,
akses,0.0,4.8453177256810696,4.117671374760552,4.0,
alaap,0.0,3.612414127067773,3.613517016914592,5.0,
alack,1.78,3.95347596215252,4.046609763996196,4.0,
alala,1.19,3.1352486122537453,3.116764169927007,5.0,
alamo,3.08,4.388961226214053,4.279667476209258,4.0,
aland,2.02,4.422911582856028,4.45984586663108,4.0,
alane,1.41,4.895729298052487,5.064896152208454,4.0,
alang,1.79,4.167991749853669,4.260950414809526,4.0,
alans,2.14,4.98154726339395,4.584255998205729,4.0,
alant,0.0,4.544111316446251,4.791357144389919,3.0,
alapa,0.0,3.624072009538028,3.5343958418238084,5.0,
alaps,0.0,4.793472054959164,4.3120382205370005,4.0,
alarm,4.28,4.418132031018356,4.463880082291808,4.0,4.0
alary,1.42,4.505717826382663,4.585704418909772,5.0,
alata,1.66,3.868329077425431,3.90207502422042,3.0,
alate,1.19,4.9470409115140965,5.1491497169793305,5.0,
alays,0.0,4.710443674418862,4.294878328390567,4.0,
albas,1.18,4.662281264330373,4.139048537242291,4.0,
albee,2.46,4.666762358150379,4.819792678972814,3.0,
albid,0.0,4.647046742636244,4.638740433849291,4.0,
album,5.02,4.260737674182315,4.28068844517256,5.0,4.0
alcea,0.0,4.663419777239822,4.690380245604566,4.0,
alces,1.45,5.595078960266275,5.322645328157579,3.0,
alcid,0.0,4.740958808621497,4.8350125022495165,3.0,
alcos,0.0,5.290649443855044,4.975929658013692,4.0,
aldea,1.75,4.732385207394654,4.634736451349687,3.0,
alder,2.97,5.289166394021944,5.437203630982001,3.0,
aldol,1.7,4.217754129701922,4.34150468383579,4.0,
aleak,0.0,4.447046841918428,4.339233593330422,4.0,
aleck,2.17,4.637785443680058,4.831349298096664,4.0,
alecs,1.15,5.44258833348976,5.294959059972347,4.0,
aleem,1.93,4.69422118198305,4.783681995474527,4.0,
alefs,0.0,5.185508434251931,4.913014375769434,4.0,
aleft,0.0,4.756511614479424,5.120031220848608,4.0,
aleph,2.39,4.746963638355982,4.99096156337725,4.0,
alert,4.33,5.3685417325278335,5.744211188991762,3.0,3.0
alews,0.0,5.1739844456668935,4.892055575960651,4.0,
aleye,0.0,4.614688303471764,4.804543942665319,3.0,
alfas,1.31,4.490641714599623,4.0281974807427545,4.0,
algae,3.54,4.585991211525746,4.664540616804501,4.0,3.0
algal,2.69,3.509458900905789,3.590004630970008,4.0,
algas,0.0,4.669552896831258,4.195677031490298,4.0,
algid,0.0,4.657032068724094,4.696381783282642,4.0,
algin,0.0,4.7229774743663215,4.855406214050769,4.0,
algor,1.12,4.868838169954394,5.105213803206452,4.0,
algos,1.71,5.207812847028814,4.835774570568405,4.0,
algum,0.0,4.26966264159868,4.334072635510848,4.0,
alias,3.46,5.118253250071018,4.612638191137245,4.0,
alibi,3.1,4.0117092553389,3.993457349650009,4.0,4.0
alick,1.87,4.495981698520109,4.653642510880814,4.0,
alien,4.29,5.462753308870393,5.607061114370462,3.0,3.0
alifs,0.0,5.045759850113937,4.7088398212819325,4.0,
align,3.63,4.741651948714886,4.911672220020045,4.0,3.0
alike,4.13,5.119776429816738,5.177813553306449,4.0,4.0
alims,0.0,5.329432571887018,4.873136710139237,4.0,
aline,2.58,5.425508791428194,5.634448068035405,4.0,
alios,1.2,5.616001265675467,5.202367617250349,4.0,
alist,1.52,5.328699902481481,5.480104984662777,3.0,
alive,4.76,4.839163378798348,5.066754165526358,4.0,3.0
aliya,2.23,4.336053399896932,4.265275262958387,4.0,
alkie,0.0,5.091814213530103,5.101672622784269,4.0,
alkin,0.0,4.699206544540475,4.670215413497805,4.0,
alkos,0.0,5.183107630653336,4.644092534866744,5.0,
alkyd,1.77,4.233070202665392,4.1500356398829705,5.0,
alkyl,2.81,3.646529947655852,3.673357923122537,4.0,
allan,3.8,3.8346659662227776,3.884056934068724,4.0,
allay,2.69,3.711220882172957,3.672288803667695,4.0,3.0
allee,2.09,4.32179043637253,4.51562905797547,4.0,
allel,0.0,3.8978662635731247,4.055615101379737,4.0,
allen,4.38,4.683539656148338,4.86346587011913,3.0,
aller,2.3,4.782761988109212,4.985869466835117,3.0,
alley,3.87,4.546438034600776,4.625144954730714,4.0,4.0
allin,2.49,4.373457005325701,4.510587806288852,3.0,
allis,2.45,4.865403576582673,4.476492410430603,4.0,
allod,0.0,4.293317694731391,4.336120529924036,4.0,
allot,2.79,4.421455512900169,4.687465946033283,4.0,3.0
allow,5.01,3.879483178964612,3.99991629787873,4.0,4.0
alloy,3.61,4.241155901120831,4.3031954542804085,5.0,4.0
allus,0.0,4.625702835388933,4.251243552527908,4.0,
allyl,2.09,3.202363257074566,3.344570279741537,4.0,
almah,1.15,4.073032060250784,4.060804729846032,4.0,
almas,2.04,4.801876375937226,4.195336378297327,3.0,
almeh,0.0,4.914806556172933,5.040284834991381,4.0,
almes,0.0,5.644340013837185,5.17459423185208,3.0,
almud,0.0,4.534033493068897,4.477912863210805,5.0,
almug,0.0,4.29427634380123,4.329814442096427,5.0,
alods,0.0,5.386128293075597,4.941225110945285,4.0,
aloed,0.0,5.319825310107961,5.390994269912328,3.0,
aloes,1.9,5.912502432500696,5.524317356799784,3.0,
aloft,3.08,4.611776782940789,4.926641351918753,4.0,3.0
aloha,3.09,4.299143377383557,4.266581710035707,4.0,
aloin,0.0,5.129496745852788,5.217598664391746,3.0,
alone,5.16,5.409741251966327,5.611281973307493,4.0,3.0
along,5.38,4.715738857591969,4.862433656734607,4.0,3.0
aloof,2.99,3.9749060483068894,4.091499307809343,4.0,4.0
aloos,0.0,4.939648102189227,4.52099173658598,4.0,
alose,0.0,5.62330856829013,5.674740798824525,3.0,
aloud,3.51,4.836779703564594,4.849443006986366,4.0,4.0
alowe,0.0,4.904840563526725,5.1009395238054696,4.0,
alpha,4.25,3.9687689323395214,3.912876279767915,5.0,4.0
altar,3.8,4.653340545181561,4.837397460879495,4.0,3.0
alter,4.05,5.458732331734796,5.713372336368845,3.0,3.0
altho,2.65,4.726690450626543,4.918018173062042,4.0,
altos,2.54,5.533033667993287,5.220635160129369,4.0,
alula,1.43,3.688754079609029,3.656115454944963,5.0,
alums,2.42,5.104794588148014,4.655135944872272,3.0,
alumy,0.0,4.4867216598767685,4.5057837655185375,4.0,
alure,0.0,5.332785040614664,5.590671283755683,5.0,
alurk,0.0,4.6329069447693625,4.724382231416972,5.0,
alvar,2.01,4.067347857799182,4.2211048411411936,4.0,
alway,2.59,3.9004374804112505,3.862751780589711,4.0,
amahs,0.0,4.434632605202477,3.84965268356692,4.0,
amain,1.37,4.375644880589629,4.230217842255268,4.0,
amari,2.56,4.441798440605107,4.269034134980685,4.0,
amaro,2.4,4.477858316839842,4.362050714371138,4.0,
amass,2.77,4.152004517096447,3.439271560974848,3.0,4.0
amate,1.42,4.682439220840799,4.704270484295786,4.0,
amaut,0.0,4.174667349237084,4.187052285049188,5.0,
amaze,3.19,3.9373287737891633,3.787026326821685,4.0,4.0
amban,0.0,3.906857043737483,3.738749194679911,4.0,
amber,3.97,4.87879544134805,4.861623520835699,4.0,3.0
ambit,2.45,4.491804109188669,4.5306583552576,4.0,
amble,2.3,4.771535701906679,4.851186756026179,4.0,4.0
ambos,1.9,4.918631609307895,4.299159165451068,4.0,
ambry,1.13,4.340124844325514,4.323020844436439,4.0,
ameba,1.58,4.124150394226823,3.883116526550788,4.0,
ameer,2.48,4.75603480512306,4.783875526175902,4.0,
amend,3.55,4.836733754923988,4.79686818310907,3.0,3.0
amene,0.0,4.616856906744895,4.677338156043543,4.0,
amens,1.33,5.404103817143204,4.939266263443701,3.0,
ament,1.79,4.975271773449613,5.138424577335358,4.0,
amias,1.15,4.847855754647984,4.161729390769827,4.0,
amice,1.5,4.940994797179943,5.117055290931416,4.0,
amici,2.25,3.846918322126782,3.84345731950175,4.0,
amide,2.44,5.01237114308973,4.964987125287141,4.0,
amido,1.77,4.696382950674977,4.483744536960026,3.0,
amids,0.0,5.11003535778575,4.489726709285719,4.0,
amies,1.75,5.662516583576734,5.10247078873317,3.0,
amiga,2.73,4.028164667320586,3.7831299254506936,4.0,
amigo,2.86,4.535224196017053,4.400210923056868,4.0,
amine,2.79,5.164595342268303,5.187708310691043,4.0,
amino,3.72,4.835151930077047,4.704175676327693,4.0,
amins,0.0,5.255537268365143,4.732271519152148,4.0,
amirs,1.58,5.407752115723199,4.921903607953444,4.0,
amiss,2.93,4.686689266007063,4.04973804888605,4.0,4.0
amity,2.89,4.685060982473179,4.676669601513247,4.0,4.0
amlas,0.0,4.762901342478096,4.111406705720631,3.0,
amman,3.08,3.468558677467092,3.268613941815193,4.0,
ammas,0.0,3.95007629395445,3.2157526784511594,4.0,
ammon,2.46,3.9975781270746142,3.8967502864621415,4.0,
ammos,1.55,4.487493520638793,3.8537485392486217,4.0,
amnia,0.0,4.35261319556469,4.036229689077033,4.0,
amnic,0.0,4.5225431481373946,4.494385018974436,4.0,
amnio,1.49,4.851978532655356,4.644766766280078,3.0,
amoks,0.0,4.950607049137364,4.25505164702974,4.0,
amole,1.19,5.192042838732194,5.266058611142895,4.0,
among,5.31,4.459211000087094,4.422539003843051,4.0,4.0
amore,2.91,5.299654508329487,5.367904665361908,4.0,
amort,0.0,4.989281373453222,5.167834263831536,4.0,
amour,3.03,4.820558647906552,4.848884044766293,4.0,
amove,0.0,4.544879892533589,4.571373223526531,4.0,
amowt,0.0,4.326474583611289,4.440879401036366,4.0,
amped,2.8,4.730896852511908,4.614287262303709,4.0,
ample,3.71,4.882088437731292,4.951236595036847,4.0,4.0
amply,2.61,4.343705944794667,4.29930395798558,4.0,4.0
ampul,0.0,4.341071715792999,4.344209772675861,5.0,
amrit,2.17,5.029301739336448,5.112929574800859,3.0,
amuck,2.05,4.000332907651303,3.9861135883022856,4.0,
amuse,3.12,5.1548859795336535,5.048229432325641,4.0,3.0
amyls,0.0,4.918877305987183,4.477704966667259,3.0,
anana,1.75,3.052750121053545,2.932727136174397,5.0,
anata,2.05,3.798999987444602,3.758612954979855,3.0,
ancho,1.81,4.383527516952295,4.516027424056124,3.0,
ancle,0.0,5.042605784690589,5.355187051960809,4.0,
ancon,1.72,4.033765321905787,4.146092793293105,3.0,
andic,0.0,4.536308102764356,4.584401396774402,4.0,
andro,2.22,4.919342211842214,4.956749252188256,4.0,
anear,0.0,4.832921491142674,4.914061829857999,5.0,
anele,1.49,4.831950127348025,5.060281328071675,3.0,
anent,2.22,4.479034554500236,4.720199841733441,4.0,
angas,1.9,4.583557319992694,4.0356912337238615,4.0,
angel,4.45,4.968025164831695,5.137114686868097,3.0,3.0
anger,4.42,5.070678334666566,5.189321273813296,3.0,4.0
angle,4.38,4.959739023973447,5.180825348959141,4.0,3.0
anglo,3.81,4.649782449974185,4.736876777074662,4.0,
angry,4.66,4.529731746745847,4.659229458312046,4.0,3.0
angst,3.26,4.788467741483017,4.86634066508871,4.0,3.0
anigh,0.0,4.415746252903183,4.581864810306207,4.0,
anile,1.09,5.39299509251545,5.598079995151808,4.0,
anils,0.0,5.481588608082747,5.126890747030954,4.0,
anima,2.76,4.3127169934341225,4.069882515441681,4.0,
anime,4.26,5.152127711284776,5.178221717243861,4.0,3.0
animi,1.27,4.057467092745184,3.9226386962735087,5.0,
anion,2.7,4.363809559514331,4.3583227837169405,4.0,
anise,2.65,5.56258285756154,5.565917528949713,4.0,
anker,2.54,5.029561827400206,4.997086540365156,4.0,
ankhs,0.0,4.676793047876102,4.15609394202203,4.0,
ankle,3.97,4.923486312528223,4.998007350001386,4.0,3.0
ankus,0.0,4.859235419446917,4.248606830058862,4.0,
anlas,0.0,4.936710170984616,4.414057976561039,4.0,
annal,1.64,3.753908344321796,3.752520819218584,4.0,
annan,2.88,2.9697475999996925,2.8799069779196302,4.0,
annas,2.19,4.228005453104493,3.641077182654513,4.0,
annat,0.0,3.801687946225664,3.854611229985389,4.0,
annex,3.5,3.86689520434177,3.838636907580929,4.0,4.0
annoy,3.46,4.142972630549991,4.103456363159324,4.0,4.0
annul,2.49,4.060625722106391,4.182163570403353,4.0,4.0
annum,3.23,3.8218125816117294,3.762365048959028,5.0,
annus,2.11,4.526083055145274,4.0343027986535045,4.0,
anoas,0.0,5.032085383774729,4.474199993248004,3.0,
anode,2.86,5.185425359643238,5.25377277885085,4.0,3.0
anole,1.55,5.368844973563531,5.563383785370308,4.0,
anomy,0.0,4.644969229922829,4.588660649336668,4.0,
